titulo_diario;texto_diario;type;by;post_id;post_link;post_message;picture;full_picture;link;link_domain;post_published;post_published_unix;post_published_sql;likes_count_fb;comments_count_fb;reactions_count_fb;shares_count_fb;engagement_fb;comments_retrieved;comments_base;comments_replies;comments_likes_count;texto propio;localizacion_info;genero;tema;temp;modalidad;observaciones;rea_NONE;rea_LIKE;rea_LOVE;rea_WOW;rea_HAHA;rea_SAD;rea_ANGRY;rea_THANKFUL
Scioli: “Yo voy a estar donde Cristina lo necesite”;El gobernador bonaerense ingresó antes de las 9 de la mañana a la Casa de Gobierno para el tramo final de la despedida de los restos del ex presidente Néstor Kirchner, en esa casa en la que supo conducir cuatro años y medio como presidente y tres más, al lado de su esposa. Daniel Scioli ingresó a la Rosada y en diálogo con Clarín.com, dijo: “Yo voy a estar donde Cristina lo necesite”, indicó. Y señaló que ése “siempre fue el pedido que me hacía Néstor”, en referencia a charlas mantenidas con el ex mandatario nacional. Scioli señaló que Kirchner le pedía “que gestionara junto con ella”, para apoyar y acompañar la tarea de su esposa y Presidenta. Estas palabras de Scioli, antes de ingresar para la despedida de los restos del Néstor Kirchner, también significan una toma de posición en el reacomodamiento que ya se ha iniciado en el justicialismo. Esta misma mañana, Hugo Moyano habló y afirmó que Cristina “es la jefa”, que el peronismo se puede unir porque “es una gran familia”. Y que se quiere sentar con la Unión Industrial Argentina para “consensuar” una agenda económica. Todos datos políticos de la nueva era política, que ya se vive a partir de la desaparición física de Néstor Carlos Kirchner.;link;post_page_156057357762712;156057357762712_157642444270870;https://www.facebook.com/156057357762712/posts/157642444270870;;;;http://bit.ly/dBIJzd;bit.ly;2010-10-29T12:42:39+0000;1288356159;10/29/2010 14:42:39;1;1;1;0;2;1;1;0;0;2;2;1;1;1.0;0.0;;0;1;0;0;0;0;0;0
La Legislatura suspendió sus actividades y hará una sesión especial en homenaje a Kirchner;"La Legislatura porteña suspendió hoy todas sus actividades tras adherirse al duelo nacional de tres días por el fallecimiento del ex presidente Néstor Kirchner. El decreto dispone también que la bandera quede izada a media asta y convoca a una sesión especial para el 4 de noviembre a las 15:30.""La Comisión de Presupuesto que se iba a realizar esta mañana fue pospuesta para el día lunes 1 de noviembre a las 9 horas con la presencia del Ministro de Hacienda, Néstor Grindetti. Además, fueron suspendidas Labor Parlamentaria y en consecuencia, también la sesión ordinaria correspondiente a los días jueves"", se informó a través de un comunicado.Además, el vicepresidente primero de la Legislatura porteña, Oscar Moscariello, firmó esta tarde un decreto convocando a una sesión especial para el próximo jueves, que servirá para rendirle un homenaje al ex presidente. La misma se hará antes de la sesión ordinaria.";link;post_page_156057357762712;156057357762712_157493134285801;https://www.facebook.com/156057357762712/posts/157493134285801;;;;http://bit.ly/cLg3NH;bit.ly;2010-10-28T19:16:28+0000;1288293388;10/28/2010 21:16:28;3;2;3;0;5;2;2;0;0;2;1;1;1;1.0;0.0;;0;3;0;0;0;0;0;0
La Plaza de Mayo, escenario de un incesante desfile;La Plaza de Mayo, constituida en escenario obligado de los grandes hechos de la vida nacional, vuelve hoy a ser el espacio de un incesante desfile de miles y miles de personas, particulares o integrantes de agrupaciones políticas, que participan del ritual de despedida del ex presidente Néstor Kirchner. Cerca de las 13, una multitud de personas bajo un sol imponente seguía avanzando dentro del vallado para poder llegar en algún momento hasta la capilla ardiente dentro de la Casa de Gobierno. Desde el mediodía, también, empezaron a llegar a la Plaza numerosas columnas de sindicatos y de distintos movimientos sociales y políticos para expresar su adiós al ex presidente. Columnas del Sindicato de Camioneros, de la UOCRA, de UPCN, de la UTA y agrupaciones políticas como el Movimiento Evita y La Cámpora comenzaron a colmar la Plaza de Mayo, acudiendo a la convocatoria de la CGT que llamó a concentrase a partir del mediodía. En tanto, la columna del Movimiento Evita se hizo presente por la calle Diagonal Norte mientras que la seccional Lanús de La Cámpora también participa de la congregación en la histórica plaza y se espera la llegada de miembros de la Confederación de Trabajadores Argentinos (CTA). ;link;post_page_156057357762712;156057357762712_157469904288124;https://www.facebook.com/156057357762712/posts/157469904288124;;;;http://bit.ly/c9u507;bit.ly;2010-10-28T17:14:05+0000;1288286045;10/28/2010 19:14:05;1;0;1;0;1;0;0;0;0;2;2;2;1;2.0;0.0;;0;1;0;0;0;0;0;0
Lula y Chávez, en un emotivo saludo a Cristina y a sus hijos;"Los más importantes mandatarios de Sudamérica llegaron hoy a Buenos Aires para rendir un homenaje al ex presidente Néstor Kirchner y a su esposa, Cristina Fernández.El presidente de Venezuela, Hugo Chávez, arribó a las 17.40 al país. En Aeroparque ofreció un breve discurso y desde allí se trasladó a la Casa Rosada para despedir los restos del ex presidente argentino. ""Con Néstor Kirchner Argentina pudo empezar a tener un proyecto propio"", sostuvo el venezolano, ""su mayor virtud fue su gran valentía"". ""Viva kirchner y viva Argentina"", finalizó.Al llegar al Salón de los Patriotas Latinoamericanos de la Casa Rosada se abrazó con Cristina, su madre y su hijo Máximo.También le dio un fuerte abrazo a Cristina el último presidente en arribar, el brasileño Luiz Inácio Lula da Silva. El mandatario, que llegó acompañado por su asesor en temas de política exterior, Marco Aurelio García, estará en Buenos Aires por no más de una hora, según se informó.Lula debió suspender la campaña para las presidenciales del próximo domingo.Por su parte, el boliviano Evo Morales, el ecuatoriano Rafael Correa, el uruguayo José Mujica y el chileno Sebastián Piñera fueron los primeros presidentes latinoamericanos en llegar al velatorio. Mientras que el presidente de Colombia, Juan Manuel Santos, arribó a las 15.45 a Buenos Aires.Piñera llegó acompañado por su esposa, Cecilia Morel. El mandatario sostuvo que ""con Cristina y Néstor habíamos desarrollado una amistad verdadera, personal. De conversar como se conversa entre amigos, con confianza, con la verdad”. “Más que pensar en el ex Presidente, pienso en el hombre, en el padre, en el marido. Tuve la oportunidad de estar con sus dos hijos y, sobre todo, con Cristina. Ellos hicieron un proyecto de vida en lo público y también en lo privado y va a tener que seguir luchando sola. Eso es muy difícil”, señaló.Fernando Lugo fue el anteúltimo. El paraguayo calificó a Kirchner como ""seguidor del sueño de la Patria Grande"" de Bolívar, San Martín y Artigas. ""El 2 de julio conversábamos y le estaba dando el abrazo casi sin retorno al amigo y compañero integracionista de América del sur. Argentina y América están de luto"", agregó el mandatario paraguayo, cuya presencia estuvo en duda a raíz del tratamiento de quimioterapia que se le está aplicando para combatir un cáncer linfático que se le detectó meses atrás.El primero en llegar fue, a las 8.50, Evo Morales. Sus primeras palabras fueron que la ""pérdida"" de Kirchner ""es un dolor personal, para el pueblo boliviano y para el pueblo latinoamericano"". Minutos después llegó el avión que trasladó a Correa, quien manifestó: ""Es una pena y una pérdida para la Argentina y para todos nosotros. Ha sido un extraordinario presidente, un gran patriota y un inmenso latinoamericano"".A las 11 fue el turno de la llegada de Mujica. ""Tratamos de decirle al pueblo argentino que todos los uruguayos somos solidarios, más allá de cualquier matiz, cualquier opinión, como corresponde"", dijo. Y agregó: ""Si bien es cierto que el río nos separa, también es cierto que el río nos une"".Fuente: Agencias";link;post_page_156057357762712;156057357762712_157434920958289;https://www.facebook.com/156057357762712/posts/157434920958289;;;;http://bit.ly/coTRfo;bit.ly;2010-10-28T14:08:55+0000;1288274935;10/28/2010 16:08:55;2;1;2;0;3;1;1;0;0;2;2;1;1;2.0;0.0;el titular del post de la la noticia a la cual se enlaza no coincide, esto debe ser porque es una noticia que el diario fue modificando conforme se actualizaba la información sobre las mesas escrutadas en Brasil.;0;2;0;0;0;0;0;0
Medios internacionales destacan el impacto de la muerte en el Gobierno ;"“Kirchner deja huérfano al peronismo”, “La muerte de Kirchner abre la lucha por el poder en Argentina”, “El hombre que recuperó el Estado”, “Un país conmocionado”, “Muere Kirchner, cambia Argentina”. Con estos títulos eligieron abrir sus ediciones algunos medios internacionales de habla hispana para reflejar la muerte del ex presidente.Ante el impacto por su muerte, la gran mayoría de los medios reflejaron el liderazgo del el ex mandatario en el actual gobierno, conducido por Cristina Kirchner, y en la situación que queda hoy ese mandato. Todos coinciden en la pérdida emocional y política de la actual jefa de Estado.El País, uno de los principales diarios españoles, tras titular “Kirchner deja huérfano al peronismo”, señala en su edición impresa: “La inesperada muerte del ex presidente Néstor Kirchner abre muchas interrogantes en el panorama argentino, dominado desde hace casi ocho años por la fuerte personalidad de este político peronista, capaz de crear un movimiento que lleva su propio apellido: el kirchnerismo. Su esposa, la actual presidenta de la República, Cristina Fernández de Kirchner, hará frente ahora a un momento muy delicado, no solo en lo personal, sino también en cuanto a su propio papel político”.El también español El Mundo, eligió “Un país conmocionado”. Y más adelante explica: “Cientos de argentinos, mandatarios, políticos y figuras de todos los ámbitos aún no pueden creer que el que fuera el presidente de Argentina de 2003 a 2007 falleciera tan repentinamente a sus 60 años”.En Chile, La Tercera afirma: “Néstor Kirchner no sólo presidió el país entre 2003 y 2007, sino que instaló a su esposa hasta 2011 en la Casa Rosada. Su estilo polémico y pasional no dejó a ningún argentino indiferente”. Y la edición online del diario El Mercurio dice: “El político que murió ambicionando la reelección presidencial”. El Universal de Venezuela, eligió titular: ""Muerte de Néstor Kirchner estremece política de Argentina"".“Muere Kirchner, cambia Argentina”, titula El País de Uruguay. “La inesperada muerte del ex presidente Néstor Kirchner, víctima de un infarto masivo, abre muchos interrogantes en el panorama argentino, dominado desde hace casi ocho años por la fuerte personalidad del líder peronista. Cristina Fernández de Kirchner hará frente ahora a un momento muy delicado, no sólo en lo personal, sino también en cuanto a su propio papel político”, detalla más adelante. Por su parte Observa, la edición online de El Observador, dice: “Kirchner se fue con la llave del poder (…) Los detractores del ex presidente reconocen que la muerte cambia radicalmente el panorama electoral”.De los medios de habla inglesa, el británico The Guardian habla de un Kirchner “héroe” y de “una gran pérdida no sólo para la Argentina, sino para la región y para el mundo”. Y compara la labor durante su presidencia para sacar al país de la crisis económica con la ejercida por Franklin D Roosevelt en la Gran Depresión de EE.UU. Por su parte The New York Times, lo destaca como el presidente que, “antes de ser sucedido por su esposa, fue quien sacó al país de la crisis económica”.";link;post_page_156057357762712;156057357762712_157424137626034;https://www.facebook.com/156057357762712/posts/157424137626034;;;;http://bit.ly/aKQ1Nq;bit.ly;2010-10-28T13:07:35+0000;1288271255;10/28/2010 15:07:35;1;2;1;0;3;2;2;0;0;2;2;2;1;2.0;0.0;;0;1;0;0;0;0;0;0
Una multitud participó en una sentida despedida a Kirchner en la Rosada;"Incesante y plena de gestos de emoción, una multitud recorrió el Salón de los Patriotas Latinoamericanos para despedir al ex presidente Néstor Kirchner. Su esposa, la presidenta Cristina Kirchner, se mantuvo todo el día junto al féretro en compañía de sus hijos. Se retiró a descansar a Olivos recién poco antes de la medianoche.El desfile del público continuó, incesante y sentido. La capilla ardiente permaneció abierta hasta pasadas las 12 horas, cuando se inició el cortejo fúnebre dominado por la presencia de más gente y por la lluvia. Los restos de Kirchner serán trasladados hacia Aeroparque, desde donde partirá rumbo a Río Gallegos para el último adiós.La presencia de la gente se mantuvo constante durante todo el velatorio. Hubo momentos en que la cola para ingresar llegó hasta la 9 de Julio. Algunos gritaron consignas de apoyo a la mandataria, que muchas veces se acercó y los saludó afectivamente. La noche llegó junto con el cansancio y la distensión: militantes compartieron gritos y abrazos junto a Máximo Kirchner. Un barítono, además, sorprendió al entonar el Ave María.Si bien las puertas se abrieron a las 10, Cristina llegó después de las 11 a Casa de gobierno. Junto a la Presidenta, quien sólo se retiró algunos minutos a descansar, estuvieron a lo largo del día Florencia y Maximiliano Kirchner. Alrededor de ellos, los ministros del Gabinete y gobernadores. También estuvieron en el lugar, en forma alternada, varios presidentes sudamericanos.La titular de Desarrollo Social, Alicia Kirchner, también estuvo a la cabeza de la ceremonia. Se vieron gestos muy conmovidos y llanto, tanto de los cientos de personas que empezaron a pasar por el lugar como de algunas de las figuras políticas del oficialismo que estaban formadas junto al féretro con los restos del ex mandatario, que es velado a cajón cerrado.La hermana del ex presidente se llevó varias veces las manos al rostro en un gesto de incredulidad y dolor. A su lado, el gobernador mendocino Celso Jaque se enjugaba unas lágrimas. El ministro del Interior, Florencio Randazzo, fue otro de los que no ocultó expresiones de pena. Y uno de los pocos que habló fue Daniel Scioli: ""Venimos a darle el último adiós a un gran argentino, un gran presidente, un gran peronista"", dijo al ingresar a la Casa Rosada.La Presidenta fue conducida en helicóptero desde la Residencia de Olivos. Bajó a metros de la Casa de Gobierno en un movimiento rápido de su custodia.Algunos de los primeros en saludarla fueron el secretario general de la CGT, Hugo Moyano, y las titulares de Abuelas y Madres de Plaza de Mayo, Estela de Carlotto y Hebe de Bonafini.Con el correr de las horas se acercaron los primeros dirigentes de la oposición, Francisco de Narváez y Ricardo Alfonsín. Y los mandatarios críticos Mauricio Macri, Mario Das Neves y Hermes Binner.Algunos de los mandatarios latinoamericanos que trajeron sus condolencias fueron el boliviano Evo Morales, el ecuatoriano Rafael Correa, el uruguayo José Mujica, el colombiano Juan Manuel Santos, el venezolano Hugo Chávez, el brasileño Lula Da Silva y el chileno Sebastián Piñera.";link;post_page_156057357762712;156057357762712_157424147626033;https://www.facebook.com/156057357762712/posts/157424147626033;;;;http://bit.ly/ba2CtE;bit.ly;2010-10-28T13:07:35+0000;1288271255;10/28/2010 15:07:35;4;0;4;0;4;0;0;0;0;2;2;2;1;3.0;0.0;el titular del post de la la noticia a la cual se enlaza no coincide, esto debe ser porque es una noticia que el diario fue modificando conforme se actualizaba la información sobre las mesas escrutadas en Brasil.;0;4;0;0;0;0;0;0
El Calafate, entre la incredulidad y el silencio en medio del viento;"Víctor es boliviano. Hace 5 años se vino desde Buenos Aires por amor. En Quilmes trabajaba como remisero y en El Calafate, como taxista. Trabaja llevando pasajeros que llegan al aeropuerto local. Hoy, luego de que se informara sobre la muerte de Néstor Kirchner, ya lleva hechos 10 viajes. ""Fue un shock. Tremendo"", le dice a Clarín.com al recordar cómo se enteró. ""Estábamos trabajando y a eso de las 9 dieron la noticia"".Víctor fue y vino del aeropuerto casi el doble de veces que en un día habitual. Y, en vez de llevar turistas, sus pasajeros fueron periodistas. &apos;Los primeros en llegar fueron los chilenos y los de Río Gallegos&apos;, cuenta.Es que todo el aeropuerto está revolucionado. Hace casi siete años que no se veía tanto movimiento. Hasta ahora llegaron unos 15 vuelos y se espera que lleguen al menos 7 más.Aquí lo que se respira es nerviosismo. Los empleados están alterados y ansiosos. Tratan de atender con amabilidad, pero se advierte que están desbordados. Como el resto de El Calafate, que aún no sale de su asombro.Es que la ciudad, como nunca, está dividida en dos: por un lado, los turistas de distintos rincones del mundo, que intentan seguir el ritmo de sus vacaciones y paseos; del otro, el luto, las vallas, el círculo íntimo del la Presidenta que veló el cuerpo de Néstor Kirchner. Lo único que los unió fue una misa en memoria de Néstor Kirchner, que se celebró al aire libre frente a la Parroquia Santa Teresita del Ñiño Jesús. ";link;post_page_156057357762712;156057357762712_157308007637647;https://www.facebook.com/156057357762712/posts/157308007637647;;;;http://bit.ly/buiukj;bit.ly;2010-10-27T23:02:40+0000;1288220560;10/28/2010 1:02:40;2;3;2;0;5;3;3;0;2;2;2;2;1;2.0;0.0;;0;2;0;0;0;0;0;0
El desafío de Cristina: gobernar sin Néstor;"Lo dijo el ex jefe de Gabinete Alberto Fernández, uno de los que mejor conoció al matrimonio presidencial: ""Cristina perdió mucho más que un marido"". Cuánta razón. Néstor Kirchner era no sólo el compañero de toda su vida, sino también el constructor político indiscutible de todo el andamiaje de poder que rige desde 2003.El Gobierno, y el kirchnerismo todo, es ""nestordependiente"". Casi nada se hacía o se dejaba de hacer si él no estaba al tanto. Manejaba la construcción de poder desde las relaciones más nimias (con intendentes de pueblos remotos, o con punteros de las provincias) hasta las más importantes, como la relación con actores económicos y dirigentes internacionales.Y sobre todo con innegable injerencia en la economía doméstica, desde el pago de deudas con reservas hasta el direccionamiento de los gastos del Estado Nacional en las provincias y la relación con los gobernadores.¿Cómo seguirá el Gobierno sin Néstor?Además del inmenso dolor personal y afectivo, Cristina Kirchner ahora padecerá ese vacío político en la gestión cotidiana.Su gran desafío será qué hacer frente a este escenario sin cambiar el curso de su gobierno.Una posibilidad será que la Presidente decida seguir sin cambiar nada, o con algunos cambios cosméticos, un mantenimiento del status quo en cuanto a los modos de acción política. Una apuesta por más kirchnerismo pero sin Néstor Kirchner, lo cual la obligará a tener los mismos reflejos y espaldas que su marido fallecido. Para eso recibirá los halagos de quienes quieren ""rodearla"" y sostenerla a cambio de mayores porciones de poder que ella no podrá controlar, como podría ser el caso del ascendente Hugo Moyano.Otra posibilidad es que, en vistas al nuevo escenario, Cristina realice cambios un poco más profundos. Que abra el juego a gobernadores –desde Daniel Scioli a Jorge Capitanich o José Luis Gioja- e intendentes, y que se prepare un recambio de ministros para encarar la nueva etapa de modo de salir el encierro que podía ser posible gracias a Néstor. Ese avance de la política podría servir de freno a otras apetencias, como las del jefe de la CGT.Sin embargo, lo que la presidente no quiere permitirse es la debilidad. Ir muy profundo con cambios podría dar esa idea que aborrece.Por la misma razón también parece improbable que la ""apertura"" incluya a otras fuerzas o dirigentes políticos que le aseguren la gobernabilidad hasta el fin de su mandato: cualquier negociación podría ser considerada signo de debilidad.Tras el dolor por el desenlace luctuoso, cómo gobernar sin Néstor será el más profundo de los desafíos.";link;post_page_156057357762712;156057357762712_157295850972196;https://www.facebook.com/156057357762712/posts/157295850972196;;;;http://bit.ly/bwoy0g;bit.ly;2010-10-27T21:46:27+0000;1288215987;10/27/2010 23:46:27;3;2;3;0;5;2;2;0;0;2;2;3;1;4.0;0.0;;0;3;0;0;0;0;0;0
Según el analista Rouvier, Cristina será la conductora del kirchnerismo;El analista político Ricardo Rouvier señaló que la muerte de Néstor Kirchner representa “el fallecimiento de un actor principal de la política”. Y dijo que “estoy seguro que la Presidenta va a conducir fuertemente y va a tener una decisión para dar un paso adelante”, indicó. En diálogo con Clarín.com, Rouvier señaló que la desaparición de Néstor Kirchner “modifica el tablero político y habrá que ver cómo juega cada uno” de ahora en más. El analista aclaró que aún es pronto para estudiar  el panorama político y precisó: “No me gustaría hacer conjeturas demasiado aventuradas” pero estarán equivocados quienes crean “que puede haber algún riesgo institucional”, indicó. Según Rouvier, la Presidenta va a ser la conductora del kirchnerismo y “Cristina pasa a ser la única candidata del kirchnerismo para las próximas elecciones y la candidata natural para la reeleción”, aseveró en diálogo con Clarín.com.;link;post_page_156057357762712;156057357762712_157277730974008;https://www.facebook.com/156057357762712/posts/157277730974008;;;;http://bit.ly/doikg3;bit.ly;2010-10-27T20:14:07+0000;1288210447;10/27/2010 22:14:07;0;0;0;0;0;0;0;0;0;2;2;1;1;4.0;0.0;;0;0;0;0;0;0;0;0
"Parte médico oficial: falleció a las 9.15 por un “paro cardiorrespiratorio""";"El ex presidente Néstor Kirchner falleció esta mañana a las 9.15, ""como consecuencia de un paro cardiorespiratorio no traumático, que no respondió a las maniobras de resucitación básica y avanzada"", señala la agencia de noticias DyN. Y dice que así lo especifica el parte médico, difundido por el vocero presidencial, Alfredo Scocimarro, y firmado por los médicos Luis Buonomo y Benito Allen González.   ";link;post_page_156057357762712;156057357762712_157277734307341;https://www.facebook.com/156057357762712/posts/157277734307341;;;;http://bit.ly/asixHs;bit.ly;2010-10-27T20:14:07+0000;1288210447;10/27/2010 22:14:07;0;0;0;0;0;0;0;0;0;2;2;1;1;1.0;0.0;;0;0;0;0;0;0;0;0
;;status;post_page_156057357762712;156057357762712_157257807642667;https://www.facebook.com/156057357762712/posts/157257807642667;;;;;;2010-10-27T18:41:34+0000;1288204894;10/27/2010 20:41:34;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;;0;0;0;0;0;0;0;0
;;status;post_page_156057357762712;156057357762712_157238777644570;https://www.facebook.com/156057357762712/posts/157238777644570;;;;;;2010-10-27T17:09:31+0000;1288199371;10/27/2010 19:09:31;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;;0;0;0;0;0;0;0;0
